NumCom,Combinacion,TP,TN,FP,FN
2772,0010101101010000,30,354,28,29
2773,1010101101010000,1,325,57,58
2774,0110101101010000,30,354,28,29
2775,1110101101010000,1,325,57,58
2776,0001101101010000,25,349,33,34
2777,1001101101010000,1,325,57,58
2778,0101101101010000,25,349,33,34
2779,1101101101010000,1,325,57,58
2780,0011101101010000,27,351,31,32
2781,1011101101010000,1,325,57,58
2782,0111101101010000,27,351,31,32
2783,1111101101010000,1,325,57,58
2784,0000011101010000,25,349,33,34
2785,1000011101010000,1,325,57,58
2786,0100011101010000,25,349,33,34
2787,1100011101010000,1,325,57,58
2788,0010011101010000,27,351,31,32
2789,1010011101010000,1,325,57,58
2790,0110011101010000,27,351,31,32
2791,1110011101010000,1,325,57,58
2792,0001011101010000,20,344,38,39
2793,1001011101010000,1,325,57,58
2794,0101011101010000,20,344,38,39
2795,1101011101010000,1,325,57,58
2796,0011011101010000,26,350,32,33
2797,1011011101010000,1,325,57,58
2798,0111011101010000,26,350,32,33
2799,1111011101010000,1,325,57,58
2800,0000111101010000,25,349,33,34
2801,1000111101010000,1,325,57,58
2802,0100111101010000,25,349,33,34
2803,1100111101010000,1,325,57,58
2804,0010111101010000,28,352,30,31
2805,1010111101010000,1,325,57,58
2806,0110111101010000,28,352,30,31
2807,1110111101010000,1,325,57,58
2808,0001111101010000,21,345,37,38
2809,1001111101010000,1,325,57,58
2810,0101111101010000,21,345,37,38
2811,1101111101010000,1,325,57,58
2812,0011111101010000,28,352,30,31
2813,1011111101010000,1,325,57,58
2814,0111111101010000,28,352,30,31
2815,1111111101010000,1,325,57,58
2816,0000000011010000,13,337,45,46
2817,1000000011010000,1,325,57,58
2818,0100000011010000,13,337,45,46
2819,1100000011010000,1,325,57,58
2820,0010000011010000,31,355,27,28
2821,1010000011010000,1,325,57,58
2822,0110000011010000,31,355,27,28
2823,1110000011010000,1,325,57,58
2824,0001000011010000,7,331,51,52
2825,1001000011010000,1,325,57,58
2826,0101000011010000,7,331,51,52
2827,1101000011010000,1,325,57,58
2828,0011000011010000,26,350,32,33
2829,1011000011010000,1,325,57,58
2830,0111000011010000,26,350,32,33
2831,1111000011010000,1,325,57,58
2832,0000100011010000,30,354,28,29
2833,1000100011010000,1,325,57,58
2834,0100100011010000,30,354,28,29
2835,1100100011010000,1,325,57,58
2836,0010100011010000,30,354,28,29
2837,1010100011010000,1,325,57,58
2838,0110100011010000,30,354,28,29
2839,1110100011010000,1,325,57,58
2840,0001100011010000,19,343,39,40
2841,1001100011010000,1,325,57,58
2842,0101100011010000,19,343,39,40
2843,1101100011010000,1,325,57,58
2844,0011100011010000,27,351,31,32
2845,1011100011010000,1,325,57,58
2846,0111100011010000,27,351,31,32
2847,1111100011010000,1,325,57,58
2848,0000010011010000,19,343,39,40
2849,1000010011010000,1,325,57,58
2850,0100010011010000,19,343,39,40
2851,1100010011010000,1,325,57,58
2852,0010010011010000,27,351,31,32
2853,1010010011010000,1,325,57,58
2854,0110010011010000,27,351,31,32
2855,1110010011010000,1,325,57,58
2856,0001010011010000,12,336,46,47
2857,1001010011010000,1,325,57,58
2858,0101010011010000,12,336,46,47
2859,1101010011010000,1,325,57,58
2860,0011010011010000,25,349,33,34
2861,1011010011010000,1,325,57,58
2862,0111010011010000,25,349,33,34
2863,1111010011010000,1,325,57,58
2864,0000110011010000,22,346,36,37
2865,1000110011010000,1,325,57,58
2866,0100110011010000,22,346,36,37
2867,1100110011010000,1,325,57,58
2868,0010110011010000,26,350,32,33
2869,1010110011010000,1,325,57,58
2870,0110110011010000,26,350,32,33
2871,1110110011010000,1,325,57,58
2872,0001110011010000,19,343,39,40
2873,1001110011010000,1,325,57,58
2874,0101110011010000,19,343,39,40
2875,1101110011010000,1,325,57,58
2876,0011110011010000,27,351,31,32
2877,1011110011010000,1,325,57,58
2878,0111110011010000,27,351,31,32
2879,1111110011010000,1,325,57,58
2880,0000001011010000,25,349,33,34
2881,1000001011010000,2,326,56,57
2882,0100001011010000,25,349,33,34
2883,1100001011010000,2,326,56,57
2884,0010001011010000,31,355,27,28
2885,1010001011010000,1,325,57,58
2886,0110001011010000,31,355,27,28
2887,1110001011010000,1,325,57,58
2888,0001001011010000,20,344,38,39
2889,1001001011010000,1,325,57,58
2890,0101001011010000,20,344,38,39
2891,1101001011010000,1,325,57,58
2892,0011001011010000,28,352,30,31
2893,1011001011010000,1,325,57,58
2894,0111001011010000,28,352,30,31
2895,1111001011010000,1,325,57,58
2896,0000101011010000,26,350,32,33
2897,1000101011010000,2,326,56,57
2898,0100101011010000,26,350,32,33
2899,1100101011010000,2,326,56,57
2900,0010101011010000,30,354,28,29
2901,1010101011010000,1,325,57,58
2902,0110101011010000,30,354,28,29
2903,1110101011010000,1,325,57,58
2904,0001101011010000,23,347,35,36
2905,1001101011010000,1,325,57,58
2906,0101101011010000,23,347,35,36
2907,1101101011010000,1,325,57,58
2908,0011101011010000,28,352,30,31
2909,1011101011010000,1,325,57,58
2910,0111101011010000,28,352,30,31
2911,1111101011010000,1,325,57,58
2912,0000011011010000,23,347,35,36
2913,1000011011010000,1,325,57,58
2914,0100011011010000,23,347,35,36
2915,1100011011010000,1,325,57,58
2916,0010011011010000,28,352,30,31
2917,1010011011010000,1,325,57,58
2918,0110011011010000,28,352,30,31
2919,1110011011010000,1,325,57,58
2920,0001011011010000,19,343,39,40
2921,1001011011010000,1,325,57,58
2922,0101011011010000,19,343,39,40
2923,1101011011010000,1,325,57,58
2924,0011011011010000,26,350,32,33
2925,1011011011010000,1,325,57,58
2926,0111011011010000,26,350,32,33
2927,1111011011010000,1,325,57,58
2928,0000111011010000,26,350,32,33
2929,1000111011010000,1,325,57,58
2930,0100111011010000,26,350,32,33
2931,1100111011010000,1,325,57,58
2932,0010111011010000,28,352,30,31
2933,1010111011010000,1,325,57,58
2934,0110111011010000,28,352,30,31
2935,1110111011010000,1,325,57,58
2936,0001111011010000,22,346,36,37
2937,1001111011010000,1,325,57,58
2938,0101111011010000,22,346,36,37
2939,1101111011010000,1,325,57,58
2940,0011111011010000,28,352,30,31
2941,1011111011010000,1,325,57,58
2942,0111111011010000,28,352,30,31
2943,1111111011010000,1,325,57,58
2944,0000000111010000,18,342,40,41
2945,1000000111010000,1,325,57,58
2946,0100000111010000,18,342,40,41
2947,1100000111010000,1,325,57,58
2948,0010000111010000,31,355,27,28
2949,1010000111010000,1,325,57,58
2950,0110000111010000,31,355,27,28
2951,1110000111010000,1,325,57,58
2952,0001000111010000,10,334,48,49
2953,1001000111010000,1,325,57,58
2954,0101000111010000,10,334,48,49
2955,1101000111010000,1,325,57,58
2956,0011000111010000,26,350,32,33
2957,1011000111010000,1,325,57,58
2958,0111000111010000,26,350,32,33
2959,1111000111010000,1,325,57,58
2960,0000100111010000,29,353,29,30
2961,1000100111010000,1,325,57,58
2962,0100100111010000,29,353,29,30
2963,1100100111010000,1,325,57,58
2964,0010100111010000,30,354,28,29
2965,1010100111010000,1,325,57,58
2966,0110100111010000,30,354,28,29
2967,1110100111010000,1,325,57,58
2968,0001100111010000,20,344,38,39
2969,1001100111010000,1,325,57,58
2970,0101100111010000,20,344,38,39
2971,1101100111010000,1,325,57,58
2972,0011100111010000,26,350,32,33
2973,1011100111010000,1,325,57,58
2974,0111100111010000,26,350,32,33
2975,1111100111010000,1,325,57,58
2976,0000010111010000,20,344,38,39
2977,1000010111010000,1,325,57,58
2978,0100010111010000,20,344,38,39
2979,1100010111010000,1,325,57,58
2980,0010010111010000,26,350,32,33
2981,1010010111010000,1,325,57,58
2982,0110010111010000,26,350,32,33
2983,1110010111010000,1,325,57,58
2984,0001010111010000,16,340,42,43
2985,1001010111010000,1,325,57,58
2986,0101010111010000,16,340,42,43
2987,1101010111010000,1,325,57,58
2988,0011010111010000,25,349,33,34
2989,1011010111010000,1,325,57,58
2990,0111010111010000,25,349,33,34
2991,1111010111010000,1,325,57,58
2992,0000110111010000,24,348,34,35
2993,1000110111010000,1,325,57,58
2994,0100110111010000,24,348,34,35
2995,1100110111010000,1,325,57,58
2996,0010110111010000,26,350,32,33
2997,1010110111010000,1,325,57,58
2998,0110110111010000,26,350,32,33
2999,1110110111010000,1,325,57,58
3000,0001110111010000,19,343,39,40
3001,1001110111010000,1,325,57,58
3002,0101110111010000,19,343,39,40
3003,1101110111010000,1,325,57,58
3004,0011110111010000,27,351,31,32
3005,1011110111010000,1,325,57,58
3006,0111110111010000,27,351,31,32
3007,1111110111010000,1,325,57,58
3008,0000001111010000,26,350,32,33
3009,1000001111010000,2,326,56,57
3010,0100001111010000,26,350,32,33
3011,1100001111010000,2,326,56,57
3012,0010001111010000,30,354,28,29
3013,1010001111010000,1,325,57,58
3014,0110001111010000,30,354,28,29
3015,1110001111010000,1,325,57,58
3016,0001001111010000,21,345,37,38
3017,1001001111010000,1,325,57,58
3018,0101001111010000,21,345,37,38
3019,1101001111010000,1,325,57,58
3020,0011001111010000,28,352,30,31
3021,1011001111010000,1,325,57,58
3022,0111001111010000,28,352,30,31
3023,1111001111010000,1,325,57,58
3024,0000101111010000,28,352,30,31
3025,1000101111010000,2,326,56,57
3026,0100101111010000,28,352,30,31
3027,1100101111010000,2,326,56,57
3028,0010101111010000,30,354,28,29
3029,1010101111010000,1,325,57,58
3030,0110101111010000,30,354,28,29
3031,1110101111010000,1,325,57,58
3032,0001101111010000,24,348,34,35
3033,1001101111010000,1,325,57,58
3034,0101101111010000,24,348,34,35
3035,1101101111010000,1,325,57,58
3036,0011101111010000,27,351,31,32
3037,1011101111010000,1,325,57,58
3038,0111101111010000,27,351,31,32
3039,1111101111010000,1,325,57,58
3040,0000011111010000,24,348,34,35
3041,1000011111010000,1,325,57,58
3042,0100011111010000,24,348,34,35
3043,1100011111010000,1,325,57,58
3044,0010011111010000,27,351,31,32
3045,1010011111010000,1,325,57,58
3046,0110011111010000,27,351,31,32
3047,1110011111010000,1,325,57,58
3048,0001011111010000,20,344,38,39
3049,1001011111010000,1,325,57,58
3050,0101011111010000,20,344,38,39
3051,1101011111010000,1,325,57,58
3052,0011011111010000,26,350,32,33
3053,1011011111010000,1,325,57,58
3054,0111011111010000,26,350,32,33
3055,1111011111010000,1,325,57,58
3056,0000111111010000,26,350,32,33
3057,1000111111010000,1,325,57,58
3058,0100111111010000,26,350,32,33
3059,1100111111010000,1,325,57,58
3060,0010111111010000,27,351,31,32
3061,1010111111010000,1,325,57,58
3062,0110111111010000,27,351,31,32
3063,1110111111010000,1,325,57,58
3064,0001111111010000,21,345,37,38
3065,1001111111010000,1,325,57,58
3066,0101111111010000,21,345,37,38
3067,1101111111010000,1,325,57,58
3068,0011111111010000,28,352,30,31
3069,1011111111010000,1,325,57,58
3070,0111111111010000,28,352,30,31
3071,1111111111010000,1,325,57,58
3072,0000000000110000,18,342,40,41
3073,1000000000110000,1,325,57,58
3074,0100000000110000,18,342,40,41
3075,1100000000110000,1,325,57,58
3076,0010000000110000,31,355,27,28
3077,1010000000110000,1,325,57,58
3078,0110000000110000,31,355,27,28
3079,1110000000110000,1,325,57,58
3080,0001000000110000,9,333,49,50
3081,1001000000110000,1,325,57,58
3082,0101000000110000,9,333,49,50
3083,1101000000110000,1,325,57,58
3084,0011000000110000,27,351,31,32
3085,1011000000110000,1,325,57,58
3086,0111000000110000,27,351,31,32
3087,1111000000110000,1,325,57,58
3088,0000100000110000,29,353,29,30
3089,1000100000110000,1,325,57,58
3090,0100100000110000,29,353,29,30
3091,1100100000110000,1,325,57,58
3092,0010100000110000,31,355,27,28
3093,1010100000110000,1,325,57,58
3094,0110100000110000,31,355,27,28
3095,1110100000110000,1,325,57,58
3096,0001100000110000,19,343,39,40
3097,1001100000110000,1,325,57,58
3098,0101100000110000,19,343,39,40
3099,1101100000110000,1,325,57,58
3100,0011100000110000,28,352,30,31
3101,1011100000110000,1,325,57,58
3102,0111100000110000,28,352,30,31
3103,1111100000110000,1,325,57,58
3104,0000010000110000,19,343,39,40
3105,1000010000110000,1,325,57,58
3106,0100010000110000,19,343,39,40
3107,1100010000110000,1,325,57,58
3108,0010010000110000,28,352,30,31
3109,1010010000110000,1,325,57,58
3110,0110010000110000,28,352,30,31
3111,1110010000110000,1,325,57,58
3112,0001010000110000,14,338,44,45
3113,1001010000110000,1,325,57,58
3114,0101010000110000,14,338,44,45
3115,1101010000110000,1,325,57,58
3116,0011010000110000,26,350,32,33
3117,1011010000110000,1,325,57,58
3118,0111010000110000,26,350,32,33
3119,1111010000110000,1,325,57,58
3120,0000110000110000,23,347,35,36
3121,1000110000110000,1,325,57,58
3122,0100110000110000,23,347,35,36
3123,1100110000110000,1,325,57,58
3124,0010110000110000,26,350,32,33
3125,1010110000110000,1,325,57,58
3126,0110110000110000,26,350,32,33
3127,1110110000110000,1,325,57,58
3128,0001110000110000,19,343,39,40
3129,1001110000110000,1,325,57,58
3130,0101110000110000,19,343,39,40
3131,1101110000110000,1,325,57,58
3132,0011110000110000,27,351,31,32
3133,1011110000110000,1,325,57,58
3134,0111110000110000,27,351,31,32
3135,1111110000110000,1,325,57,58
3136,0000001000110000,26,350,32,33
3137,1000001000110000,2,326,56,57
3138,0100001000110000,26,350,32,33
3139,1100001000110000,2,326,56,57
3140,0010001000110000,31,355,27,28
3141,1010001000110000,1,325,57,58
3142,0110001000110000,31,355,27,28
3143,1110001000110000,1,325,57,58
3144,0001001000110000,20,344,38,39
3145,1001001000110000,1,325,57,58
3146,0101001000110000,20,344,38,39
3147,1101001000110000,1,325,57,58
3148,0011001000110000,29,353,29,30
3149,1011001000110000,1,325,57,58
3150,0111001000110000,29,353,29,30
3151,1111001000110000,1,325,57,58
3152,0000101000110000,27,351,31,32
3153,1000101000110000,2,326,56,57
3154,0100101000110000,27,351,31,32
3155,1100101000110000,2,326,56,57
3156,0010101000110000,30,354,28,29
3157,1010101000110000,1,325,57,58
3158,0110101000110000,30,354,28,29
3159,1110101000110000,1,325,57,58
3160,0001101000110000,24,348,34,35
3161,1001101000110000,1,325,57,58
3162,0101101000110000,24,348,34,35
3163,1101101000110000,1,325,57,58
3164,0011101000110000,28,352,30,31
3165,1011101000110000,1,325,57,58
3166,0111101000110000,28,352,30,31
3167,1111101000110000,1,325,57,58
3168,0000011000110000,24,348,34,35
3169,1000011000110000,1,325,57,58
3170,0100011000110000,24,348,34,35
3171,1100011000110000,1,325,57,58
3172,0010011000110000,28,352,30,31
3173,1010011000110000,1,325,57,58
3174,0110011000110000,28,352,30,31
3175,1110011000110000,1,325,57,58
3176,0001011000110000,21,345,37,38
3177,1001011000110000,1,325,57,58
3178,0101011000110000,21,345,37,38
3179,1101011000110000,1,325,57,58
3180,0011011000110000,27,351,31,32
3181,1011011000110000,1,325,57,58
3182,0111011000110000,27,351,31,32
3183,1111011000110000,1,325,57,58
3184,0000111000110000,27,351,31,32
3185,1000111000110000,1,325,57,58
3186,0100111000110000,27,351,31,32
3187,1100111000110000,1,325,57,58
3188,0010111000110000,29,353,29,30
3189,1010111000110000,1,325,57,58
3190,0110111000110000,29,353,29,30
3191,1110111000110000,1,325,57,58
3192,0001111000110000,23,347,35,36
3193,1001111000110000,1,325,57,58
3194,0101111000110000,23,347,35,36
3195,1101111000110000,1,325,57,58
3196,0011111000110000,28,352,30,31
3197,1011111000110000,1,325,57,58
3198,0111111000110000,28,352,30,31
3199,1111111000110000,1,325,57,58
3200,0000000100110000,19,343,39,40
3201,1000000100110000,1,325,57,58
3202,0100000100110000,19,343,39,40
3203,1100000100110000,1,325,57,58
3204,0010000100110000,30,354,28,29
3205,1010000100110000,1,325,57,58
3206,0110000100110000,30,354,28,29
3207,1110000100110000,1,325,57,58
3208,0001000100110000,10,334,48,49
3209,1001000100110000,1,325,57,58
3210,0101000100110000,10,334,48,49
3211,1101000100110000,1,325,57,58
3212,0011000100110000,27,351,31,32
3213,1011000100110000,1,325,57,58
3214,0111000100110000,27,351,31,32
3215,1111000100110000,1,325,57,58
3216,0000100100110000,29,353,29,30
3217,1000100100110000,1,325,57,58
3218,0100100100110000,29,353,29,30
3219,1100100100110000,1,325,57,58
3220,0010100100110000,30,354,28,29
3221,1010100100110000,1,325,57,58
3222,0110100100110000,30,354,28,29
3223,1110100100110000,1,325,57,58
3224,0001100100110000,20,344,38,39
3225,1001100100110000,1,325,57,58
3226,0101100100110000,20,344,38,39
3227,1101100100110000,1,325,57,58
3228,0011100100110000,26,350,32,33
3229,1011100100110000,1,325,57,58
3230,0111100100110000,26,350,32,33
3231,1111100100110000,1,325,57,58
3232,0000010100110000,20,344,38,39
3233,1000010100110000,1,325,57,58
3234,0100010100110000,20,344,38,39
3235,1100010100110000,1,325,57,58
3236,0010010100110000,26,350,32,33
3237,1010010100110000,1,325,57,58
3238,0110010100110000,26,350,32,33
3239,1110010100110000,1,325,57,58
3240,0001010100110000,17,341,41,42
3241,1001010100110000,1,325,57,58
3242,0101010100110000,17,341,41,42
3243,1101010100110000,1,325,57,58
3244,0011010100110000,27,351,31,32
3245,1011010100110000,1,325,57,58
3246,0111010100110000,27,351,31,32
3247,1111010100110000,1,325,57,58
3248,0000110100110000,24,348,34,35
3249,1000110100110000,1,325,57,58
3250,0100110100110000,24,348,34,35
3251,1100110100110000,1,325,57,58
3252,0010110100110000,26,350,32,33
3253,1010110100110000,1,325,57,58
3254,0110110100110000,26,350,32,33
3255,1110110100110000,1,325,57,58
3256,0001110100110000,19,343,39,40
3257,1001110100110000,1,325,57,58
3258,0101110100110000,19,343,39,40
3259,1101110100110000,1,325,57,58
3260,0011110100110000,27,351,31,32
3261,1011110100110000,1,325,57,58
3262,0111110100110000,27,351,31,32
3263,1111110100110000,1,325,57,58
3264,0000001100110000,27,351,31,32
